,X Coordinate,Y Coordinate,Stress Rating,Timestamp,Element,Subject Number,Temperature (C),Temperature (F)
233,29.721290000000003,-95.80067000000001,4.0,1615865523900,['Unattended dogs'],S16,22.0,72.0
234,29.72295,-95.80096,2.0,1615865693100,['Unattended dogs'],S16,22.0,72.0
235,30.613390000000003,-96.35063000000001,2.0,1616034474300,"[""american flags on hanging in people's driveways"", 'poor road conditions']",S16,16.7,62.0
236,29.722620000000003,-95.79989,2.0,1616034193500,['really LARGE ant hill. like; it was at least a foot long.'],S16,19.0,66.0
237,29.723070000000003,-95.79999000000001,3.0,1616034123300,['Weather condition'],S16,19.0,66.0
238,30.598300000000002,-96.31771,3.0,1616115213600,"['Litter (dumping, broken glass weeds, graffiti)', 'poor road conditions']",S16,17.2,63.0
239,29.72219,-95.80343,3.0,1616115917400,['GIGANTIC ant hill'],S16,14.0,57.0
240,29.7206,-95.8054,3.0,1616115642000,['High speed of traffic'],S16,14.0,57.0
241,29.78414,-95.77688,3.0,1616204271000,['slow truck at light'],S16,13.0,55.0
242,29.720850000000002,-95.79994,4.0,1616215082700,['porch light was blinking on and off'],S16,10.0,50.0
243,29.723240000000004,-95.80013000000001,3.0,1616215375200,"[""Car running in someone's driveway""]",S16,10.0,50.0
244,30.514380000000003,-96.20817000000001,2.0,1616265523200,['political signs'],S16,16.7,62.0
245,30.629880000000004,-96.33742000000001,2.0,1616287266000,['poor road conditions'],S16,18.3,65.0
246,30.617040000000003,-96.34428000000001,2.0,1616300182500,"['Rowdy people', 'Men']",S16,12.8,55.0
247,30.618810000000003,-96.34525000000001,5.0,1616300452500,"['Rowdy people', 'A large crowd of people and literally none of them were wearing masks. Not a single person was wearing a mask.']",S16,12.8,55.0
248,30.618830000000003,-96.34464000000001,3.0,1616301577500,['No sidewalk'],S16,12.8,55.0
249,30.617760000000004,-96.34519,2.0,1616301712500,['Poor walking surface'],S16,12.8,55.0
250,30.61679,-96.34561000000001,2.0,1616379180000,"['Rowdy people', 'Lack of street lights']",S16,17.2,63.0
251,30.617500000000003,-96.34345,5.0,1616379477000,"['Truck loading zone; empty space; kind of shady; thought I was going to get kidnapped.', 'Lack of street lights']",S16,17.2,63.0
252,30.614940000000004,-96.34409000000001,5.0,1616379932400,"['Abandoned vehicle', 'Lack of street lights']",S16,17.2,63.0
253,30.614190000000004,-96.34482000000001,3.0,1616474568000,"['Weather condition', 'cold and windy :(']",S16,19.4,67.0
254,30.614530000000002,-96.34014,3.0,1616475229500,"['car started backing out in parking lot in front of me', 'No sidewalk', 'Lack of street lights']",S16,19.4,67.0
255,30.61643,-96.34363,3.0,1616475634500,"['Weather condition', 'lightning with no thunder and no rain']",S16,19.4,67.0
256,30.613070000000004,-96.34445000000001,3.0,1616525208000,"['High speed of traffic', 'crossing the street']",S16,20.6,69.0
257,30.622270000000004,-96.31055,3.0,1616549537400,"['guy on bike almost hit me', 'fast incoming traffic']",S16,22.2,72.0
258,30.615620000000003,-96.34578,3.0,1616549978400,"['bad personal experience at this location', 'Lack of street lights']",S16,22.2,72.0
259,30.616500000000002,-96.3434,3.0,1616645084400,"['Rowdy people', 'encountered group of three people climbing into water fountain']",S16,19.4,67.0
260,30.611500000000003,-96.34209000000001,3.0,1616646007800,['man walking behind me'],S16,19.4,67.0
261,30.613930000000003,-96.34502,5.0,1616646348000,['police car slowed down next to me (I realized a second later it was because of a stop sign)'],S16,19.4,67.0
262,30.614290000000004,-96.34499000000001,3.0,1616646396600,"['Litter (dumping, broken glass weeds, graffiti)', 'thought a branch on a ground was a small animal']",S16,19.4,67.0
263,30.6167,-96.34636,4.0,1616800467900,['my friend was turning and there was a car coming towards us'],S16,27.2,81.0
264,30.61858,-96.32359000000001,2.0,1616800893600,['roads were confusing; thought we missed a turn'],S16,27.2,81.0
265,30.62329,-96.32948,3.0,1616803899600,['made eye contact with guy in car who spit something out of his window next to us'],S16,26.1,79.0
266,30.617310000000003,-96.34664000000001,3.0,1616805838800,['the person in the car in front of us had a trump sticker on the back of the car'],S16,26.1,79.0
267,30.61719,-96.34288000000001,4.0,1616808754800,"['Crosswalk and pedestrian light missing', 'Poor walking surface', 'Lack of street lights']",S16,24.4,76.0
268,30.617510000000003,-96.3404,4.0,1616809060800,['guy on a scooter was about to drive off a bunch of stairs but stopped just before he did'],S16,24.4,76.0
269,30.615600000000004,-96.34044,3.0,1616809305600,"['Crosswalk and pedestrian light missing', 'got lost', 'Lack of street lights']",S16,24.4,76.0
270,30.61456,-96.34512000000001,3.0,1616903306100,['loud constant noise coming from building (air conditioning?)'],S16,22.8,73.0
271,30.616280000000003,-96.34296,3.0,1616904247800,['Rowdy people'],S16,21.7,71.0
272,30.612700000000004,-96.34247,2.0,1616903706000,"['High speed of traffic', 'Rowdy people', 'people on scooters turned right as I was about to cross the street']",S16,22.8,73.0
273,30.617050000000003,-96.34213000000001,3.0,1616972768400,['man appeared out of nowhere; scared me'],S16,22.8,73.0
274,30.617230000000003,-96.34068,2.0,1616972932200,"['Litter (dumping, broken glass weeds, graffiti)', 'dumpsters']",S16,22.8,73.0
275,30.615070000000003,-96.34174,3.0,1616973348000,['people taking pictures for graduation without their masks on; visitors without masks'],S16,22.8,73.0
276,30.613020000000002,-96.34492,3.0,1616974500300,"['High speed of traffic', 'car about to run me over :(']",S16,22.8,73.0
277,30.619790000000002,-96.34009,3.0,1617072268500,"['Crosswalk and pedestrian light missing', 'Lack of street lights']",S16,18.9,66.0
278,30.61718,-96.34083000000001,3.0,1617072673500,['got lost for a second'],S16,18.9,66.0
279,30.61512,-96.34580000000001,4.0,1617148354800,"['Weather condition', 'door flew open bc of wind']",S16,27.2,81.0
280,30.616270000000004,-96.34354,2.0,1617223778100,"['Rowdy people', 'Rowdy people']",S16,20.6,69.0
281,30.6169,-96.34082000000001,2.0,1617243252000,"['got lost', 'Lack of street lights']",S16,16.1,61.0
282,30.616130000000002,-96.34270000000001,,1617243480000,[],S16,16.1,61.0
283,30.604830000000003,-96.33919,3.0,1616009551200,['train'],S18,22.2,72.0
284,30.61231,-96.3455,1.0,1616011470600,"[nan, 'No sidewalk', 'Lack of street lights', 'Weather condition', 'Steep sidewalk slope']",S18,25.0,77.0
285,30.6262,-96.35416000000001,2.0,1616028612000,['Steep sidewalk slope'],S18,20.6,69.0
286,30.622470000000003,-96.34996000000001,3.0,1616029743000,['Steep sidewalk slope'],S18,17.8,64.0
287,30.617790000000003,-96.34721,1.0,1616029158000,['No sidewalk'],S18,20.6,69.0
288,30.62036,-96.34373000000001,1.0,1616029392000,['Lack of street lights'],S18,17.8,64.0
289,30.623530000000002,-96.34056000000001,2.0,1616122520400,['Rowdy people'],S18,12.8,55.0
290,30.597630000000002,-96.33816,3.0,1616179671600,['reckless driving'],S18,16.1,61.0
291,30.624430000000004,-96.34796000000001,3.0,1616181013200,"['No sidewalk', 'Lack of street lights']",S18,16.7,62.0
292,30.629700000000003,-96.34132000000001,2.0,1616296957500,"['Litter (dumping, broken glass weeds, graffiti)', 'Lack of street lights']",S18,14.4,58.0
293,30.622690000000002,-96.34098,1.0,1616373224400,['High speed of traffic'],S18,20.6,69.0
294,30.623670000000004,-96.34152,2.0,1616385955200,"['Lack of street lights', 'High speed of traffic', 'Rowdy people']",S18,15.6,60.0
295,30.62928,-96.33943000000001,3.0,1616557864800,['I needed to restart the phone to ensure it tracked the walk'],S18,17.8,64.0
296,30.62938,-96.33693000000001,3.0,1616645663400,"['Rowdy people', 'Thought a group of people were going to harass me']",S18,19.4,67.0
297,30.629360000000002,-96.33959,2.0,1616730968100,['walked through spider web'],S18,15.0,59.0
298,30.59512,-96.34078000000001,2.0,1616992091100,['bad driver'],S18,13.9,57.0
299,30.62469,-96.34148,2.0,1617163873200,['High speed of traffic'],S18,23.9,75.0
300,30.623870000000004,-96.33944000000001,2.0,1617422115000,['Rowdy people'],S18,14.4,58.0
301,30.62835,-96.34218000000001,3.0,1617507394200,"['High speed of traffic', 'Litter (dumping, broken glass weeds, graffiti)']",S18,15.0,59.0
302,30.62937,-96.33941,2.0,1617598978500,['Blocked sidewalk'],S18,15.6,60.0
303,30.626680000000004,-96.35537000000001,5.0,1615904332800,['High speed of traffic'],S17,19.4,67.0
304,30.624480000000002,-96.35219000000001,4.0,1615904431800,"['Poor walking surface', 'Lack of crosswalk']",S17,19.4,67.0
305,30.626300000000004,-96.35556000000001,5.0,1615910863200,"['High speed of traffic', 'Rowdy people', 'Poor walking surface', 'Lack of crosswalk']",S17,23.3,74.0
306,30.621270000000003,-96.34243000000001,5.0,1615911019200,"['High speed of traffic', 'Rowdy people', 'Weather condition']",S17,23.3,74.0
307,30.620260000000002,-96.34336,4.0,1615911714000,['people were crossing the road while the lights were green'],S17,23.3,74.0
308,30.623350000000002,-96.33649000000001,2.0,1615917218400,"['Lack of crosswalk', 'No sidewalk']",S17,25.0,77.0
309,30.615150000000003,-96.33798,2.0,1615917447600,['Cyclists'],S17,25.0,77.0
310,30.6322,-96.35230000000001,4.0,1615921297200,"['long wait time at lights', 'dip in the road']",S17,27.2,81.0
311,30.622740000000004,-96.34093000000001,2.0,1615931492700,['long wait times'],S17,25.6,78.0
312,30.615710000000004,-96.34349,1.0,1615993851900,['High speed of traffic'],S17,18.9,66.0
313,30.627830000000003,-96.33495,2.0,1616005341600,['long wait'],S17,20.6,69.0
314,30.637430000000002,-96.31814000000001,3.0,1616018893500,['Merging onto University'],S17,23.9,75.0
315,30.612080000000002,-96.3404,1.0,1616028367200,['Weather condition'],S17,20.6,69.0
316,30.613540000000004,-96.33861,1.0,1616028306000,['Steam'],S17,20.6,69.0
317,30.623150000000003,-96.34518000000001,1.0,1616032026000,"['Poor walking surface', 'Lack of crosswalk']",S17,17.8,64.0
318,30.61886,-96.34698,3.0,1616032509600,['Rowdy people'],S17,17.8,64.0
319,30.617160000000002,-96.34451000000001,2.0,1616096240700,"['Lack of street lights', 'Pedestrians']",S17,17.2,63.0
320,30.612060000000003,-96.34270000000001,1.0,1616097918300,['Weather condition'],S17,17.8,64.0
321,30.61492,-96.34267000000001,2.0,1616105005800,"['Weather condition', 'Poor walking surface']",S17,18.9,66.0
322,30.616950000000003,-96.33770000000001,1.0,1616104737900,"['Weather condition', 'Ice', 'Poor walking surface']",S17,18.9,66.0
323,30.639570000000003,-96.31125,3.0,1616107178100,['Merging onto feeder road'],S17,18.9,66.0
324,30.619410000000002,-96.34618,2.0,1616120805600,['Pedestrians'],S17,12.8,55.0
325,30.618850000000002,-96.34611000000001,3.0,1616121490800,"['Poor walking surface', 'Rowdy people', 'Rowdy people', 'Blocked sidewalk', 'Lack of crosswalk']",S17,12.8,55.0
326,30.621290000000002,-96.34843000000001,4.0,1616122470000,"['Ice', 'Litter (dumping, broken glass weeds, graffiti)', 'Abandoned vehicle', 'Weather condition', 'Lack of street lights']",S17,12.8,55.0
327,30.618530000000003,-96.34718000000001,2.0,1616121702000,['Rowdy people'],S17,12.8,55.0
328,30.625500000000002,-96.33712000000001,2.0,1616186515200,['High speed of traffic'],S17,17.8,64.0
329,30.616260000000004,-96.34254000000001,1.0,1616194762800,['Lack of crosswalk'],S17,18.3,65.0
330,30.624920000000003,-96.34361000000001,2.0,1616368531800,"['Weather condition', 'Lack of crosswalk']",S17,21.7,71.0
331,30.611970000000003,-96.30412000000001,2.0,1616430771000,['long light'],S17,17.2,63.0
332,30.613580000000002,-96.33848,1.0,1616452185000,['Rowdy people'],S17,21.1,70.0
333,30.622360000000004,-96.34621000000001,3.0,1616453938800,"['Poor walking surface', 'Steep sidewalk slope', 'Lack of crosswalk']",S17,21.1,70.0
334,30.619470000000003,-96.34827000000001,3.0,1616454511500,['Unattended dogs'],S17,21.1,70.0
335,30.618370000000002,-96.34663,2.0,1616454660900,"['Rowdy people', 'No sidewalk', 'Lack of crosswalk']",S17,21.1,70.0
336,30.608120000000003,-96.34277,1.0,1616457807300,['Weather condition'],S17,20.0,68.0
337,30.6245,-96.33098000000001,3.0,1616459578200,['Turning off of Texas without a light.'],S17,20.0,68.0
338,30.622580000000003,-96.34255,2.0,1616533911300,"['Rowdy people', 'Weather condition']",S17,25.0,77.0
339,30.619870000000002,-96.34562000000001,2.0,1616534982300,['Rowdy people'],S17,25.0,77.0
340,30.61942,-96.34445000000001,3.0,1616537008800,['High speed of traffic'],S17,26.1,79.0
341,30.623300000000004,-96.34714000000001,2.0,1616625177600,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk']",S17,19.4,67.0
342,30.629320000000003,-96.34930000000001,2.0,1616626041600,"['Unattended dogs', 'Poor walking surface', 'No sidewalk']",S17,19.4,67.0
343,30.62986,-96.31772000000001,2.0,1616709678000,['Construction'],S17,22.8,73.0
344,30.624460000000003,-96.34711000000001,2.0,1616715721800,"['Poor walking surface', 'No sidewalk', 'Lack of crosswalk', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S17,22.8,73.0
345,30.619010000000003,-96.34534000000001,3.0,1616716970100,"['High speed of traffic', 'High speed of traffic']",S17,21.7,71.0
346,30.625830000000004,-96.31532000000001,3.0,1616808133200,"['Poor walking surface', 'No sidewalk']",S17,24.4,76.0
347,30.629970000000004,-96.31854000000001,2.0,1616808585600,['Poor walking surface'],S17,24.4,76.0
348,30.62684,-96.34579000000001,3.0,1616889180000,"['High speed of traffic', 'Poor walking surface', 'No sidewalk', 'Lack of crosswalk']",S17,27.2,81.0
349,30.629900000000003,-96.34500000000001,1.0,1616889486000,"['Poor walking surface', 'No sidewalk']",S17,27.2,81.0
350,30.626260000000002,-96.34593000000001,1.0,1616890656000,"['Poor walking surface', 'No sidewalk']",S17,26.7,80.0
351,30.624100000000002,-96.34806,2.0,1616978553000,"['Unattended dogs', 'Poor walking surface']",S17,21.7,71.0
352,30.625600000000002,-96.35098,1.0,1616979498000,"['Poor walking surface', 'No sidewalk']",S17,21.7,71.0
353,30.6228,-96.34697000000001,2.0,1616979918000,"['Litter (dumping, broken glass weeds, graffiti)', 'Poor walking surface', 'No sidewalk']",S17,19.4,67.0
354,30.621660000000002,-96.34240000000001,3.0,1617038844000,['This walk was not registered; I walked with Laura Holloway to Rudder Plaza from taco bell.'],S17,20.6,69.0
355,30.623420000000003,-96.33656,1.0,1617131787600,"['Lack of crosswalk', 'Lack of crosswalk']",S17,26.1,79.0
356,30.609450000000002,-96.34774,1.0,1617143745600,['No sidewalk'],S17,27.8,82.0
357,30.625110000000003,-96.33763,2.0,1617153472200,['Long wait time'],S17,25.6,78.0
358,30.615720000000003,-96.34786000000001,4.0,1616459995200,['I needed to merge lanes but my side mirrors were getting icy and I couldnt see very well'],S20,20.0,68.0
359,30.617120000000003,-96.34661000000001,3.0,1616634558000,['Crosswalk and pedestrian light missing'],S20,20.0,68.0
360,30.61867,-96.34819,2.0,1616733180000,['Crosswalk and pedestrian light missing'],S20,15.6,60.0
361,30.618830000000003,-96.34871000000001,3.0,1616741392200,['Crosswalk and pedestrian light missing'],S20,12.2,54.0
362,30.617760000000004,-96.34095,5.0,1616801836200,"['Rowdy people', 'Tree missing', 'Poor walking surface', 'highway traffic']",S20,27.2,81.0
363,30.616350000000004,-96.34297000000001,2.0,1616804498400,"['Rowdy people', 'Weather condition', 'Poor walking surface']",S20,26.1,79.0
364,29.726860000000002,-95.51397000000001,5.0,1616814721200,['unknown area at night'],S20,23.3,74.0
365,29.723440000000004,-95.38974,5.0,1616882700000,['so much traffic'],S20,28.5,83.0
366,30.61897,-96.34864,3.0,1616911762500,['Crosswalk and pedestrian light missing'],S20,20.6,69.0
367,30.61859,-96.34815,3.0,1616987660400,['Crosswalk and pedestrian light missing'],S20,13.9,57.0
368,30.618380000000002,-96.34808000000001,3.0,1616989760100,"['there was ice on the road', 'Crosswalk and pedestrian light missing']",S20,13.9,57.0
369,30.61465,-96.34567000000001,5.0,1617229209600,['Abandoned vehicle'],S20,21.1,70.0
370,30.617950000000004,-96.34769000000001,3.0,1617232620000,['Crosswalk and pedestrian light missing'],S20,20.0,68.0
371,30.070520000000002,-95.93690000000001,4.0,1617325993200,['highway traffic'],S20,15.0,59.0
372,30.618740000000003,-96.34781000000001,4.0,1617731022900,"['16', 'Crosswalk and pedestrian light missing']",S20,22.8,73.0
373,30.616160000000004,-96.34500000000001,3.0,1617824504400,['Crosswalk and pedestrian light missing'],S20,22.8,73.0
374,30.6183,-96.34807,3.0,1617906908700,['Crosswalk and pedestrian light missing'],S20,23.9,75.0
375,30.618610000000004,-96.34852000000001,3.0,1617911264700,['Crosswalk and pedestrian light missing'],S20,26.1,79.0
376,30.61841,-96.34939000000001,5.0,1618288890000,['ex'],S20,23.9,75.0
377,30.618160000000003,-96.34761,4.0,1618336783500,"['there was a lot of traffic and I needed to merge to the left most lane', 'bad traffic']",S20,27.2,81.0
378,30.623230000000003,-96.30487000000001,3.0,1618337571000,['I got lost when I made a wrong turn'],S20,26.1,79.0
379,30.635140000000003,-96.32075,3.0,1616267177100,"['Unattended dogs', 'Poor walking surface']",S22,17.8,64.0
380,30.633750000000003,-96.32204,3.0,1616288246400,['unpaved path'],S22,18.3,65.0
381,30.633650000000003,-96.32166000000001,4.0,1616288574000,['unpaved path'],S22,16.7,62.0
382,30.634570000000004,-96.32073000000001,4.0,1616288714400,['Unattended dogs'],S22,16.7,62.0
383,30.634460000000004,-96.32694000000001,3.0,1616352726000,['Waiting for traffic light'],S22,17.8,64.0
384,30.63031,-96.33233000000001,3.0,1616352774000,['Road condition can be better; too much slope on right lane'],S22,17.8,64.0
